countryName,countryCode,regionCode,maxLength,maxLWH,method,minWeight,maxWeight,rate
CHILE,CL,3,150,300,EMS,9000,10000,27400
CHILE,CL,3,150,300,EMS,10000,11000,29500
CHILE,CL,3,150,300,EMS,11000,12000,31600
CHILE,CL,3,150,300,EMS,12000,13000,33700
CHILE,CL,3,150,300,EMS,13000,14000,35800
CHILE,CL,3,150,300,EMS,14000,15000,37900
CHILE,CL,3,150,300,EMS,15000,16000,40000
CHILE,CL,3,150,300,EMS,16000,17000,42100
CHILE,CL,3,150,300,EMS,17000,18000,44200
CHILE,CL,3,150,300,EMS,18000,19000,46300
CHILE,CL,3,150,300,EMS,19000,20000,48400
CHILE,CL,3,150,300,EMS,20000,21000,50500
CHILE,CL,3,150,300,EMS,21000,22000,52600
CHILE,CL,3,150,300,EMS,22000,23000,54700
CHILE,CL,3,150,300,EMS,23000,24000,56800
CHILE,CL,3,150,300,EMS,24000,25000,58900
CHILE,CL,3,150,300,EMS,25000,26000,61000
CHILE,CL,3,150,300,EMS,26000,27000,63100
CHILE,CL,3,150,300,EMS,27000,28000,65200
CHILE,CL,3,150,300,EMS,28000,29000,67300
CHILE,CL,3,150,300,EMS,29000,30000,69400
CHINA,CN,1,180,300,EMS,0,300,900
CHINA,CN,1,180,300,EMS,300,500,1100
CHINA,CN,1,180,300,EMS,500,600,1240
CHINA,CN,1,180,300,EMS,600,700,1380
CHINA,CN,1,180,300,EMS,700,800,1520
CHINA,CN,1,180,300,EMS,800,900,1660
CHINA,CN,1,180,300,EMS,900,1000,1800
CHINA,CN,1,180,300,EMS,1000,1250,2100
CHINA,CN,1,180,300,EMS,1250,1500,2400
CHINA,CN,1,180,300,EMS,1500,1750,2700
CHINA,CN,1,180,300,EMS,1750,2000,3000
CHINA,CN,1,180,300,EMS,2000,2500,3500
CHINA,CN,1,180,300,EMS,2500,3000,4000
CHINA,CN,1,180,300,EMS,3000,3500,4500
CHINA,CN,1,180,300,EMS,3500,4000,5000
CHINA,CN,1,180,300,EMS,4000,4500,5500
CHINA,CN,1,180,300,EMS,4500,5000,6000
CHINA,CN,1,180,300,EMS,5000,5500,6500
CHINA,CN,1,180,300,EMS,5500,6000,7000
CHINA,CN,1,180,300,EMS,6000,7000,7800
CHINA,CN,1,180,300,EMS,7000,8000,8600
CHINA,CN,1,180,300,EMS,8000,9000,9400
CHINA,CN,1,180,300,EMS,9000,10000,10200
CHINA,CN,1,180,300,EMS,10000,11000,11000
CHINA,CN,1,180,300,EMS,11000,12000,11800
CHINA,CN,1,180,300,EMS,12000,13000,12600
CHINA,CN,1,180,300,EMS,13000,14000,13400
CHINA,CN,1,180,300,EMS,14000,15000,14200
CHINA,CN,1,180,300,EMS,15000,16000,15000
CHINA,CN,1,180,300,EMS,16000,17000,15800
CHINA,CN,1,180,300,EMS,17000,18000,16600
CHINA,CN,1,180,300,EMS,18000,19000,17400
CHINA,CN,1,180,300,EMS,19000,20000,18200
CHINA,CN,1,180,300,EMS,20000,21000,19000
CHINA,CN,1,180,300,EMS,21000,22000,19800
CHINA,CN,1,180,300,EMS,22000,23000,20600
CHINA,CN,1,180,300,EMS,23000,24000,21400
CHINA,CN,1,180,300,EMS,24000,25000,22200
CHINA,CN,1,180,300,EMS,25000,26000,23000
CHINA,CN,1,180,300,EMS,26000,27000,23800
CHINA,CN,1,180,300,EMS,27000,28000,24600
CHINA,CN,1,180,300,EMS,28000,29000,25400
CHINA,CN,1,180,300,EMS,29000,30000,26200
COLOMBIA,CO,3,150,300,EMS,0,300,1700
COLOMBIA,CO,3,150,300,EMS,300,500,2100
COLOMBIA,CO,3,150,300,EMS,500,600,2440
COLOMBIA,CO,3,150,300,EMS,600,700,2780
COLOMBIA,CO,3,150,300,EMS,700,800,3120
COLOMBIA,CO,3,150,300,EMS,800,900,3460
COLOMBIA,CO,3,150,300,EMS,900,1000,3800
COLOMBIA,CO,3,150,300,EMS,1000,1250,4600
COLOMBIA,CO,3,150,300,EMS,1250,1500,5400
COLOMBIA,CO,3,150,300,EMS,1500,1750,6200
COLOMBIA,CO,3,150,300,EMS,1750,2000,7000
COLOMBIA,CO,3,150,300,EMS,2000,2500,8500
COLOMBIA,CO,3,150,300,EMS,2500,3000,10000
COLOMBIA,CO,3,150,300,EMS,3000,3500,11500
COLOMBIA,CO,3,150,300,EMS,3500,4000,13000
COLOMBIA,CO,3,150,300,EMS,4000,4500,14500
COLOMBIA,CO,3,150,300,EMS,4500,5000,16000
COLOMBIA,CO,3,150,300,EMS,5000,5500,17500
COLOMBIA,CO,3,150,300,EMS,5500,6000,19000
COLOMBIA,CO,3,150,300,EMS,6000,7000,21100
COLOMBIA,CO,3,150,300,EMS,7000,8000,23200
COLOMBIA,CO,3,150,300,EMS,8000,9000,25300
COLOMBIA,CO,3,150,300,EMS,9000,10000,27400
COLOMBIA,CO,3,150,300,EMS,10000,11000,29500
COLOMBIA,CO,3,150,300,EMS,11000,12000,31600
COLOMBIA,CO,3,150,300,EMS,12000,13000,33700
COLOMBIA,CO,3,150,300,EMS,13000,14000,35800
COLOMBIA,CO,3,150,300,EMS,14000,15000,37900
COLOMBIA,CO,3,150,300,EMS,15000,16000,40000
COLOMBIA,CO,3,150,300,EMS,16000,17000,42100
COLOMBIA,CO,3,150,300,EMS,17000,18000,44200
COLOMBIA,CO,3,150,300,EMS,18000,19000,46300
COLOMBIA,CO,3,150,300,EMS,19000,20000,48400
COLOMBIA,CO,3,150,300,EMS,20000,21000,50500
COLOMBIA,CO,3,150,300,EMS,21000,22000,52600
COLOMBIA,CO,3,150,300,EMS,22000,23000,54700
COLOMBIA,CO,3,150,300,EMS,23000,24000,56800
COLOMBIA,CO,3,150,300,EMS,24000,25000,58900
COLOMBIA,CO,3,150,300,EMS,25000,26000,61000
COLOMBIA,CO,3,150,300,EMS,26000,27000,63100
COLOMBIA,CO,3,150,300,EMS,27000,28000,65200
COLOMBIA,CO,3,150,300,EMS,28000,29000,67300
COLOMBIA,CO,3,150,300,EMS,29000,30000,69400
COOK ISLANDS,CK,21,150,300,EMS,0,300,1200
COOK ISLANDS,CK,21,150,300,EMS,300,500,1500
COOK ISLANDS,CK,21,150,300,EMS,500,600,1680
COOK ISLANDS,CK,21,150,300,EMS,600,700,1860
COOK ISLANDS,CK,21,150,300,EMS,700,800,2040
COOK ISLANDS,CK,21,150,300,EMS,800,900,2220
COOK ISLANDS,CK,21,150,300,EMS,900,1000,2400
COOK ISLANDS,CK,21,150,300,EMS,1000,1250,2800
COOK ISLANDS,CK,21,150,300,EMS,1250,1500,3200
COOK ISLANDS,CK,21,150,300,EMS,1500,1750,3600
COOK ISLANDS,CK,21,150,300,EMS,1750,2000,4000
COOK ISLANDS,CK,21,150,300,EMS,2000,2500,4700
COOK ISLANDS,CK,21,150,300,EMS,2500,3000,5400
COOK ISLANDS,CK,21,150,300,EMS,3000,3500,6100
COOK ISLANDS,CK,21,150,300,EMS,3500,4000,6800
COOK ISLANDS,CK,21,150,300,EMS,4000,4500,7500
COOK ISLANDS,CK,21,150,300,EMS,4500,5000,8200
COOK ISLANDS,CK,21,150,300,EMS,5000,5500,8900
COOK ISLANDS,CK,21,150,300,EMS,5500,6000,9600
COOK ISLANDS,CK,21,150,300,EMS,6000,7000,10700
COOK ISLANDS,CK,21,150,300,EMS,7000,8000,11800
COOK ISLANDS,CK,21,150,300,EMS,8000,9000,12900
COOK ISLANDS,CK,21,150,300,EMS,9000,10000,14000
COOK ISLANDS,CK,21,150,300,EMS,10000,11000,15100
COOK ISLANDS,CK,21,150,300,EMS,11000,12000,16200
COOK ISLANDS,CK,21,150,300,EMS,12000,13000,17300
COOK ISLANDS,CK,21,150,300,EMS,13000,14000,18400
COOK ISLANDS,CK,21,150,300,EMS,14000,15000,19500
COOK ISLANDS,CK,21,150,300,EMS,15000,16000,20600
COOK ISLANDS,CK,21,150,300,EMS,16000,17000,21700
COOK ISLANDS,CK,21,150,300,EMS,17000,18000,22800
COOK ISLANDS,CK,21,150,300,EMS,18000,19000,23900
COOK ISLANDS,CK,21,150,300,EMS,19000,20000,25000
COSTA RICA,CR,21,150,300,EMS,0,300,1200
COSTA RICA,CR,21,150,300,EMS,300,500,1500
COSTA RICA,CR,21,150,300,EMS,500,600,1680
COSTA RICA,CR,21,150,300,EMS,600,700,1860
COSTA RICA,CR,21,150,300,EMS,700,800,2040
COSTA RICA,CR,21,150,300,EMS,800,900,2220
COSTA RICA,CR,21,150,300,EMS,900,1000,2400
COSTA RICA,CR,21,150,300,EMS,1000,1250,2800
COSTA RICA,CR,21,150,300,EMS,1250,1500,3200
COSTA RICA,CR,21,150,300,EMS,1500,1750,3600
COSTA RICA,CR,21,150,300,EMS,1750,2000,4000
COSTA RICA,CR,21,150,300,EMS,2000,2500,4700
COSTA RICA,CR,21,150,300,EMS,2500,3000,5400
COSTA RICA,CR,21,150,300,EMS,3000,3500,6100
COSTA RICA,CR,21,150,300,EMS,3500,4000,6800
COSTA RICA,CR,21,150,300,EMS,4000,4500,7500
COSTA RICA,CR,21,150,300,EMS,4500,5000,8200
COSTA RICA,CR,21,150,300,EMS,5000,5500,8900
COSTA RICA,CR,21,150,300,EMS,5500,6000,9600
COSTA RICA,CR,21,150,300,EMS,6000,7000,10700
COSTA RICA,CR,21,150,300,EMS,7000,8000,11800
COSTA RICA,CR,21,150,300,EMS,8000,9000,12900
COSTA RICA,CR,21,150,300,EMS,9000,10000,14000
COSTA RICA,CR,21,150,300,EMS,10000,11000,15100
COSTA RICA,CR,21,150,300,EMS,11000,12000,16200
COSTA RICA,CR,21,150,300,EMS,12000,13000,17300
COSTA RICA,CR,21,150,300,EMS,13000,14000,18400
COSTA RICA,CR,21,150,300,EMS,14000,15000,19500
COSTA RICA,CR,21,150,300,EMS,15000,16000,20600
COSTA RICA,CR,21,150,300,EMS,16000,17000,21700
COSTA RICA,CR,21,150,300,EMS,17000,18000,22800
COSTA RICA,CR,21,150,300,EMS,18000,19000,23900
COSTA RICA,CR,21,150,300,EMS,19000,20000,25000
COTE D'IVOIRE,CI,3,150,300,EMS,0,300,1700
COTE D'IVOIRE,CI,3,150,300,EMS,300,500,2100
COTE D'IVOIRE,CI,3,150,300,EMS,500,600,2440
COTE D'IVOIRE,CI,3,150,300,EMS,600,700,2780
COTE D'IVOIRE,CI,3,150,300,EMS,700,800,3120
COTE D'IVOIRE,CI,3,150,300,EMS,800,900,3460
COTE D'IVOIRE,CI,3,150,300,EMS,900,1000,3800
COTE D'IVOIRE,CI,3,150,300,EMS,1000,1250,4600
COTE D'IVOIRE,CI,3,150,300,EMS,1250,1500,5400
COTE D'IVOIRE,CI,3,150,300,EMS,1500,1750,6200
COTE D'IVOIRE,CI,3,150,300,EMS,1750,2000,7000
COTE D'IVOIRE,CI,3,150,300,EMS,2000,2500,8500
COTE D'IVOIRE,CI,3,150,300,EMS,2500,3000,10000
COTE D'IVOIRE,CI,3,150,300,EMS,3000,3500,11500
COTE D'IVOIRE,CI,3,150,300,EMS,3500,4000,13000
COTE D'IVOIRE,CI,3,150,300,EMS,4000,4500,14500
COTE D'IVOIRE,CI,3,150,300,EMS,4500,5000,16000
COTE D'IVOIRE,CI,3,150,300,EMS,5000,5500,17500
COTE D'IVOIRE,CI,3,150,300,EMS,5500,6000,19000
COTE D'IVOIRE,CI,3,150,300,EMS,6000,7000,21100
COTE D'IVOIRE,CI,3,150,300,EMS,7000,8000,23200
COTE D'IVOIRE,CI,3,150,300,EMS,8000,9000,25300
COTE D'IVOIRE,CI,3,150,300,EMS,9000,10000,27400
COTE D'IVOIRE,CI,3,150,300,EMS,10000,11000,29500
COTE D'IVOIRE,CI,3,150,300,EMS,11000,12000,31600
COTE D'IVOIRE,CI,3,150,300,EMS,12000,13000,33700
COTE D'IVOIRE,CI,3,150,300,EMS,13000,14000,35800
COTE D'IVOIRE,CI,3,150,300,EMS,14000,15000,37900
COTE D'IVOIRE,CI,3,150,300,EMS,15000,16000,40000
COTE D'IVOIRE,CI,3,150,300,EMS,16000,17000,42100
COTE D'IVOIRE,CI,3,150,300,EMS,17000,18000,44200
COTE D'IVOIRE,CI,3,150,300,EMS,18000,19000,46300
COTE D'IVOIRE,CI,3,150,300,EMS,19000,20000,48400
COTE D'IVOIRE,CI,3,150,300,EMS,20000,21000,50500
COTE D'IVOIRE,CI,3,150,300,EMS,21000,22000,52600
COTE D'IVOIRE,CI,3,150,300,EMS,22000,23000,54700
COTE D'IVOIRE,CI,3,150,300,EMS,23000,24000,56800
COTE D'IVOIRE,CI,3,150,300,EMS,24000,25000,58900
COTE D'IVOIRE,CI,3,150,300,EMS,25000,26000,61000
COTE D'IVOIRE,CI,3,150,300,EMS,26000,27000,63100
COTE D'IVOIRE,CI,3,150,300,EMS,27000,28000,65200
COTE D'IVOIRE,CI,3,150,300,EMS,28000,29000,67300
COTE D'IVOIRE,CI,3,150,300,EMS,29000,30000,69400
CROATIA,HR,22,150,300,EMS,0,300,1500
CROATIA,HR,22,150,300,EMS,300,500,1800
CROATIA,HR,22,150,300,EMS,500,600,2000
CROATIA,HR,22,150,300,EMS,600,700,2200
CROATIA,HR,22,150,300,EMS,700,800,2400
CROATIA,HR,22,150,300,EMS,800,900,2600
CROATIA,HR,22,150,300,EMS,900,1000,2800
CROATIA,HR,22,150,300,EMS,1000,1250,3250
CROATIA,HR,22,150,300,EMS,1250,1500,3700
CROATIA,HR,22,150,300,EMS,1500,1750,4150
CROATIA,HR,22,150,300,EMS,1750,2000,4600
CROATIA,HR,22,150,300,EMS,2000,2500,5400
CROATIA,HR,22,150,300,EMS,2500,3000,6200
CROATIA,HR,22,150,300,EMS,3000,3500,7000
CROATIA,HR,22,150,300,EMS,3500,4000,7800
CROATIA,HR,22,150,300,EMS,4000,4500,8600
CROATIA,HR,22,150,300,EMS,4500,5000,9400
CROATIA,HR,22,150,300,EMS,5000,5500,10200
CROATIA,HR,22,150,300,EMS,5500,6000,11000
CROATIA,HR,22,150,300,EMS,6000,7000,12300
CROATIA,HR,22,150,300,EMS,7000,8000,13600
CROATIA,HR,22,150,300,EMS,8000,9000,14900
CROATIA,HR,22,150,300,EMS,9000,10000,16200
CROATIA,HR,22,150,300,EMS,10000,11000,17500
CROATIA,HR,22,150,300,EMS,11000,12000,18800
CROATIA,HR,22,150,300,EMS,12000,13000,20100
CROATIA,HR,22,150,300,EMS,13000,14000,21400
CROATIA,HR,22,150,300,EMS,14000,15000,22700
CROATIA,HR,22,150,300,EMS,15000,16000,24000
CROATIA,HR,22,150,300,EMS,16000,17000,25300
CROATIA,HR,22,150,300,EMS,17000,18000,26600
CROATIA,HR,22,150,300,EMS,18000,19000,27900
CROATIA,HR,22,150,300,EMS,19000,20000,29200
CROATIA,HR,22,150,300,EMS,20000,21000,30500
CROATIA,HR,22,150,300,EMS,21000,22000,31800
CROATIA,HR,22,150,300,EMS,22000,23000,33100
CROATIA,HR,22,150,300,EMS,23000,24000,34400
CROATIA,HR,22,150,300,EMS,24000,25000,35700
CROATIA,HR,22,150,300,EMS,25000,26000,37000
CROATIA,HR,22,150,300,EMS,26000,27000,38300
CROATIA,HR,22,150,300,EMS,27000,28000,39600
CROATIA,HR,22,150,300,EMS,28000,29000,40900
CROATIA,HR,22,150,300,EMS,29000,30000,42200
CUBA,CU,21,150,300,EMS,0,300,1200
CUBA,CU,21,150,300,EMS,300,500,1500
CUBA,CU,21,150,300,EMS,500,600,1680
CUBA,CU,21,150,300,EMS,600,700,1860
CUBA,CU,21,150,300,EMS,700,800,2040
CUBA,CU,21,150,300,EMS,800,900,2220
CUBA,CU,21,150,300,EMS,900,1000,2400
CUBA,CU,21,150,300,EMS,1000,1250,2800
CUBA,CU,21,150,300,EMS,1250,1500,3200
CUBA,CU,21,150,300,EMS,1500,1750,3600
CUBA,CU,21,150,300,EMS,1750,2000,4000
CUBA,CU,21,150,300,EMS,2000,2500,4700
CUBA,CU,21,150,300,EMS,2500,3000,5400
CUBA,CU,21,150,300,EMS,3000,3500,6100
CUBA,CU,21,150,300,EMS,3500,4000,6800
CUBA,CU,21,150,300,EMS,4000,4500,7500
CUBA,CU,21,150,300,EMS,4500,5000,8200
CUBA,CU,21,150,300,EMS,5000,5500,8900
CUBA,CU,21,150,300,EMS,5500,6000,9600
CUBA,CU,21,150,300,EMS,6000,7000,10700
CUBA,CU,21,150,300,EMS,7000,8000,11800
CUBA,CU,21,150,300,EMS,8000,9000,12900
CUBA,CU,21,150,300,EMS,9000,10000,14000
CUBA,CU,21,150,300,EMS,10000,11000,15100
CUBA,CU,21,150,300,EMS,11000,12000,16200
CUBA,CU,21,150,300,EMS,12000,13000,17300
CUBA,CU,21,150,300,EMS,13000,14000,18400
CUBA,CU,21,150,300,EMS,14000,15000,19500
CUBA,CU,21,150,300,EMS,15000,16000,20600
CUBA,CU,21,150,300,EMS,16000,17000,21700
CUBA,CU,21,150,300,EMS,17000,18000,22800
CUBA,CU,21,150,300,EMS,18000,19000,23900
CUBA,CU,21,150,300,EMS,19000,20000,25000
CYPRUS,CY,21,150,300,EMS,0,300,1200
CYPRUS,CY,21,150,300,EMS,300,500,1500
CYPRUS,CY,21,150,300,EMS,500,600,1680
CYPRUS,CY,21,150,300,EMS,600,700,1860
CYPRUS,CY,21,150,300,EMS,700,800,2040
CYPRUS,CY,21,150,300,EMS,800,900,2220
CYPRUS,CY,21,150,300,EMS,900,1000,2400
CYPRUS,CY,21,150,300,EMS,1000,1250,2800
CYPRUS,CY,21,150,300,EMS,1250,1500,3200
CYPRUS,CY,21,150,300,EMS,1500,1750,3600
CYPRUS,CY,21,150,300,EMS,1750,2000,4000
CYPRUS,CY,21,150,300,EMS,2000,2500,4700
CYPRUS,CY,21,150,300,EMS,2500,3000,5400
CYPRUS,CY,21,150,300,EMS,3000,3500,6100
CYPRUS,CY,21,150,300,EMS,3500,4000,6800
CYPRUS,CY,21,150,300,EMS,4000,4500,7500
CYPRUS,CY,21,150,300,EMS,4500,5000,8200
CYPRUS,CY,21,150,300,EMS,5000,5500,8900
CYPRUS,CY,21,150,300,EMS,5500,6000,9600
CYPRUS,CY,21,150,300,EMS,6000,7000,10700
CYPRUS,CY,21,150,300,EMS,7000,8000,11800
CYPRUS,CY,21,150,300,EMS,8000,9000,12900
CYPRUS,CY,21,150,300,EMS,9000,10000,14000
CYPRUS,CY,21,150,300,EMS,10000,11000,15100
CYPRUS,CY,21,150,300,EMS,11000,12000,16200
CYPRUS,CY,21,150,300,EMS,12000,13000,17300
CYPRUS,CY,21,150,300,EMS,13000,14000,18400
CYPRUS,CY,21,150,300,EMS,14000,15000,19500
CYPRUS,CY,21,150,300,EMS,15000,16000,20600
CYPRUS,CY,21,150,300,EMS,16000,17000,21700
CYPRUS,CY,21,150,300,EMS,17000,18000,22800
CYPRUS,CY,21,150,300,EMS,18000,19000,23900
CYPRUS,CY,21,150,300,EMS,19000,20000,25000
CYPRUS,CY,21,150,300,EMS,20000,21000,26100
CYPRUS,CY,21,150,300,EMS,21000,22000,27200
CYPRUS,CY,21,150,300,EMS,22000,23000,28300
CYPRUS,CY,21,150,300,EMS,23000,24000,29400
CYPRUS,CY,21,150,300,EMS,24000,25000,30500
CYPRUS,CY,21,150,300,EMS,25000,26000,31600
CYPRUS,CY,21,150,300,EMS,26000,27000,32700
CYPRUS,CY,21,150,300,EMS,27000,28000,33800
CYPRUS,CY,21,150,300,EMS,28000,29000,34900
CYPRUS,CY,21,150,300,EMS,29000,30000,36000
CZECH,CZ,22,150,300,EMS,0,300,1500
CZECH,CZ,22,150,300,EMS,300,500,1800
CZECH,CZ,22,150,300,EMS,500,600,2000
CZECH,CZ,22,150,300,EMS,600,700,2200
CZECH,CZ,22,150,300,EMS,700,800,2400
CZECH,CZ,22,150,300,EMS,800,900,2600
CZECH,CZ,22,150,300,EMS,900,1000,2800
CZECH,CZ,22,150,300,EMS,1000,1250,3250
CZECH,CZ,22,150,300,EMS,1250,1500,3700
CZECH,CZ,22,150,300,EMS,1500,1750,4150
CZECH,CZ,22,150,300,EMS,1750,2000,4600
CZECH,CZ,22,150,300,EMS,2000,2500,5400
CZECH,CZ,22,150,300,EMS,2500,3000,6200
CZECH,CZ,22,150,300,EMS,3000,3500,7000
CZECH,CZ,22,150,300,EMS,3500,4000,7800
CZECH,CZ,22,150,300,EMS,4000,4500,8600
CZECH,CZ,22,150,300,EMS,4500,5000,9400
CZECH,CZ,22,150,300,EMS,5000,5500,10200
CZECH,CZ,22,150,300,EMS,5500,6000,11000
CZECH,CZ,22,150,300,EMS,6000,7000,12300
CZECH,CZ,22,150,300,EMS,7000,8000,13600
CZECH,CZ,22,150,300,EMS,8000,9000,14900
CZECH,CZ,22,150,300,EMS,9000,10000,16200
CZECH,CZ,22,150,300,EMS,10000,11000,17500
CZECH,CZ,22,150,300,EMS,11000,12000,18800
CZECH,CZ,22,150,300,EMS,12000,13000,20100
CZECH,CZ,22,150,300,EMS,13000,14000,21400
CZECH,CZ,22,150,300,EMS,14000,15000,22700
CZECH,CZ,22,150,300,EMS,15000,16000,24000
CZECH,CZ,22,150,300,EMS,16000,17000,25300
CZECH,CZ,22,150,300,EMS,17000,18000,26600
CZECH,CZ,22,150,300,EMS,18000,19000,27900
CZECH,CZ,22,150,300,EMS,19000,20000,29200
CZECH,CZ,22,150,300,EMS,20000,21000,30500
CZECH,CZ,22,150,300,EMS,21000,22000,31800
CZECH,CZ,22,150,300,EMS,22000,23000,33100
CZECH,CZ,22,150,300,EMS,23000,24000,34400
CZECH,CZ,22,150,300,EMS,24000,25000,35700
CZECH,CZ,22,150,300,EMS,25000,26000,37000
CZECH,CZ,22,150,300,EMS,26000,27000,38300
CZECH,CZ,22,150,300,EMS,27000,28000,39600
CZECH,CZ,22,150,300,EMS,28000,29000,40900
CZECH,CZ,22,150,300,EMS,29000,30000,42200
BAHAMAS,BS,2,90,90,International ePacket,0,50,560
BAHAMAS,BS,2,90,90,International ePacket,50,100,635
BAHAMAS,BS,2,90,90,International ePacket,100,150,710
BAHAMAS,BS,2,90,90,International ePacket,150,200,785
BAHAMAS,BS,2,90,90,International ePacket,200,250,860
BAHAMAS,BS,2,90,90,International ePacket,250,300,935
BAHAMAS,BS,2,90,90,International ePacket,300,400,1085
BAHAMAS,BS,2,90,90,International ePacket,400,500,1235
BAHAMAS,BS,2,90,90,International ePacket,500,600,1385
BAHAMAS,BS,2,90,90,International ePacket,600,700,1535
BAHAMAS,BS,2,90,90,International ePacket,700,800,1685
BAHAMAS,BS,2,90,90,International ePacket,800,900,1835
BAHAMAS,BS,2,90,90,International ePacket,900,1000,1985
BAHAMAS,BS,2,90,90,International ePacket,1000,1250,2255
BAHAMAS,BS,2,90,90,International ePacket,1250,1500,2525
BAHAMAS,BS,2,90,90,International ePacket,1500,1750,2795
BAHAMAS,BS,2,90,90,International ePacket,1750,2000,3065
BAHRAIN,BH,2,90,90,International ePacket,0,50,560
BAHRAIN,BH,2,90,90,International ePacket,50,100,635
BAHRAIN,BH,2,90,90,International ePacket,100,150,710
BAHRAIN,BH,2,90,90,International ePacket,150,200,785
BAHRAIN,BH,2,90,90,International ePacket,200,250,860
BAHRAIN,BH,2,90,90,International ePacket,250,300,935
BAHRAIN,BH,2,90,90,International ePacket,300,400,1085
BAHRAIN,BH,2,90,90,International ePacket,400,500,1235
BAHRAIN,BH,2,90,90,International ePacket,500,600,1385
BAHRAIN,BH,2,90,90,International ePacket,600,700,1535
BAHRAIN,BH,2,90,90,International ePacket,700,800,1685
BAHRAIN,BH,2,90,90,International ePacket,800,900,1835
BAHRAIN,BH,2,90,90,International ePacket,900,1000,1985
BAHRAIN,BH,2,90,90,International ePacket,1000,1250,2255
BAHRAIN,BH,2,90,90,International ePacket,1250,1500,2525
BAHRAIN,BH,2,90,90,International ePacket,1500,1750,2795
BAHRAIN,BH,2,90,90,International ePacket,1750,2000,3065
BANGLADESH,BD,1,90,90,International ePacket,0,50,530
BANGLADESH,BD,1,90,90,International ePacket,50,100,580
BANGLADESH,BD,1,90,90,International ePacket,100,150,630
BANGLADESH,BD,1,90,90,International ePacket,150,200,680
BANGLADESH,BD,1,90,90,International ePacket,200,250,730
BANGLADESH,BD,1,90,90,International ePacket,250,300,780
BANGLADESH,BD,1,90,90,International ePacket,300,400,880
BANGLADESH,BD,1,90,90,International ePacket,400,500,980
BANGLADESH,BD,1,90,90,International ePacket,500,600,1080
BANGLADESH,BD,1,90,90,International ePacket,600,700,1180
BANGLADESH,BD,1,90,90,International ePacket,700,800,1280
BANGLADESH,BD,1,90,90,International ePacket,800,900,1380
BANGLADESH,BD,1,90,90,International ePacket,900,1000,1480
BANGLADESH,BD,1,90,90,International ePacket,1000,1250,1700
BANGLADESH,BD,1,90,90,International ePacket,1250,1500,1920
BANGLADESH,BD,1,90,90,International ePacket,1500,1750,2140
BANGLADESH,BD,1,90,90,International ePacket,1750,2000,2360
BARBADOS,BB,2,90,90,International ePacket,0,50,560
BARBADOS,BB,2,90,90,International ePacket,50,100,635
BARBADOS,BB,2,90,90,International ePacket,100,150,710
BARBADOS,BB,2,90,90,International ePacket,150,200,785
BARBADOS,BB,2,90,90,International ePacket,200,250,860
BARBADOS,BB,2,90,90,International ePacket,250,300,935
BARBADOS,BB,2,90,90,International ePacket,300,400,1085
BARBADOS,BB,2,90,90,International ePacket,400,500,1235
BARBADOS,BB,2,90,90,International ePacket,500,600,1385
BARBADOS,BB,2,90,90,International ePacket,600,700,1535
BARBADOS,BB,2,90,90,International ePacket,700,800,1685
BARBADOS,BB,2,90,90,International ePacket,800,900,1835
BARBADOS,BB,2,90,90,International ePacket,900,1000,1985
BARBADOS,BB,2,90,90,International ePacket,1000,1250,2255
BARBADOS,BB,2,90,90,International ePacket,1250,1500,2525
BARBADOS,BB,2,90,90,International ePacket,1500,1750,2795
BARBADOS,BB,2,90,90,International ePacket,1750,2000,3065
BELARUS,BY,2,90,90,International ePacket,0,50,560
BELARUS,BY,2,90,90,International ePacket,50,100,635
BELARUS,BY,2,90,90,International ePacket,100,150,710
BELARUS,BY,2,90,90,International ePacket,150,200,785
BELARUS,BY,2,90,90,International ePacket,200,250,860
BELARUS,BY,2,90,90,International ePacket,250,300,935
BELARUS,BY,2,90,90,International ePacket,300,400,1085
BELARUS,BY,2,90,90,International ePacket,400,500,1235
BELARUS,BY,2,90,90,International ePacket,500,600,1385
BELARUS,BY,2,90,90,International ePacket,600,700,1535
BELARUS,BY,2,90,90,International ePacket,700,800,1685
BELARUS,BY,2,90,90,International ePacket,800,900,1835
BELARUS,BY,2,90,90,International ePacket,900,1000,1985
BELARUS,BY,2,90,90,International ePacket,1000,1250,2255
BELARUS,BY,2,90,90,International ePacket,1250,1500,2525
BELARUS,BY,2,90,90,International ePacket,1500,1750,2795
BELARUS,BY,2,90,90,International ePacket,1750,2000,3065
BELGIUM,BE,2,90,90,International ePacket,0,50,560
BELGIUM,BE,2,90,90,International ePacket,50,100,635
BELGIUM,BE,2,90,90,International ePacket,100,150,710
BELGIUM,BE,2,90,90,International ePacket,150,200,785
BELGIUM,BE,2,90,90,International ePacket,200,250,860
BELGIUM,BE,2,90,90,International ePacket,250,300,935
BELGIUM,BE,2,90,90,International ePacket,300,400,1085
BELGIUM,BE,2,90,90,International ePacket,400,500,1235
BELGIUM,BE,2,90,90,International ePacket,500,600,1385
BELGIUM,BE,2,90,90,International ePacket,600,700,1535
BELGIUM,BE,2,90,90,International ePacket,700,800,1685
BELGIUM,BE,2,90,90,International ePacket,800,900,1835
BELGIUM,BE,2,90,90,International ePacket,900,1000,1985
BELGIUM,BE,2,90,90,International ePacket,1000,1250,2255
BELGIUM,BE,2,90,90,International ePacket,1250,1500,2525
BELGIUM,BE,2,90,90,International ePacket,1500,1750,2795
